taxon	Feature ID	Taxon
Sylvilagus floridanus	KU057211.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Sylvilagus;Sylvilagus floridanus;NA
Sylvilagus floridanus	KU057216.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Sylvilagus;Sylvilagus floridanus;NA
Sylvilagus floridanus	KU057244.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Sylvilagus;Sylvilagus floridanus;NA
Sylvilagus floridanus	KU057246.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Sylvilagus;Sylvilagus floridanus;NA
Sylvilagus floridanus	U58929.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Sylvilagus;Sylvilagus floridanus;NA
Sylvilagus floridanus holzneri	KU057231.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Sylvilagus;Sylvilagus floridanus;Sylvilagus floridanus holzneri
Sylvilagus nuttallii	AY292697.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Sylvilagus;Sylvilagus nuttallii;NA
Sylvilagus nuttallii	KU057255.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Sylvilagus;Sylvilagus nuttallii;NA
Sylvilagus obscurus	AY292699.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Sylvilagus;Sylvilagus obscurus;NA
Sylvilagus palustris	AY292701.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Sylvilagus;Sylvilagus palustris;NA
Sylvilagus palustris	KU057249.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Sylvilagus;Sylvilagus palustris;NA
Sylvilagus sp. 1 AS-2022	ON456163.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Sylvilagus;Sylvilagus sp. 1 AS-2022;NA
Sylvilagus sp. 2 AS-2022	ON456162.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Sylvilagus;Sylvilagus sp. 2 AS-2022;NA
Sylvilagus transitionalis	KU057250.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Sylvilagus;Sylvilagus transitionalis;NA
Symphodus bailloni	AY092052.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Symphodus;Symphodus bailloni;NA
Symphodus caeruleus	AF414192.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Symphodus;Symphodus caeruleus;NA
Symphodus cinereus	AJ810147.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Symphodus;Symphodus cinereus;NA
Symphodus mediterraneus	AJ810148.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Symphodus;Symphodus mediterraneus;NA
Symphodus melanocercus	AJ810149.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Symphodus;Symphodus melanocercus;NA
Symphodus melops	AF414197.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Symphodus;Symphodus melops;NA
Symphodus ocellatus	AJ810150.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Symphodus;Symphodus ocellatus;NA
Symphodus roissali	AJ810151.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Symphodus;Symphodus roissali;NA
Symphodus roissali	AY092050.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Symphodus;Symphodus roissali;NA
Symphodus rostratus	AF414198.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Symphodus;Symphodus rostratus;NA
Symphodus tinca	AJ810152.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Symphodus;Symphodus tinca;NA
Symphodus trutta	AF414195.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Symphodus;Symphodus trutta;NA
Synagrops bellus	OP056877.2	Eukaryota;Chordata;Actinopteri;Acropomatiformes;Acropomatidae;Synagrops;Synagrops bellus;NA
Syngnathus fuscus	KX686078.1	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Syngnathidae;Syngnathus;Syngnathus fuscus;NA
Synodus foetens	NC_083026.1	Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Synodus;Synodus foetens;NA
Synodus foetens	OP154182.1	Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Synodus;Synodus foetens;NA
Synodus intermedius	AF149982.1	Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Synodus;Synodus intermedius;NA
Systomus sarana	HM010690.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Systomus;Systomus sarana;NA
Systomus sarana sarana	KU886061.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Systomus;Systomus sarana;Systomus sarana sarana
Taenioides cirratus	KJ944420.1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Taenioides;Taenioides cirratus;NA
Taenioides cirratus	NC_071910.1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Taenioides;Taenioides cirratus;NA
Taenioides cirratus	OP326519.1	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Taenioides;Taenioides cirratus;NA
Takifugu alboplumbeus	EF126109.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu alboplumbeus;NA
Takifugu alboplumbeus	NC_011625.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu alboplumbeus;NA
Takifugu basilevskianus	EF126121.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu basilevskianus;NA
Takifugu bimaculatus	EF126118.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu bimaculatus;NA
Takifugu chinensis	NC_011633.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu chinensis;NA
Takifugu chrysops	NC_011624.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu chrysops;NA
Takifugu coronoidus	EF126125.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu coronoidus;NA
Takifugu exascurus	NC_011622.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu exascurus;NA
Takifugu fasciatus	NC_013087.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu fasciatus;NA
Takifugu fasciatus x Takifugu flavidus	NC_032400.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu fasciatus x Takifugu flavidus;NA
Takifugu flavidus	NC_024199.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu flavidus;NA
Takifugu flavidus x Takifugu rubripes	NC_025939.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu flavidus x Takifugu rubripes;NA
Takifugu oblongus	NC_011634.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu oblongus;NA
Takifugu obscurus	NC_011626.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu obscurus;NA
Takifugu obscurus x Takifugu rubripes	NC_043900.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu obscurus x Takifugu rubripes;NA
Takifugu ocellatus	NC_011635.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu ocellatus;NA
Takifugu orbimaculatus	EF126122.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu orbimaculatus;NA
Takifugu pardalis	NC_011627.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu pardalis;NA
Takifugu poecilonotus	NC_011621.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu poecilonotus;NA
Takifugu porphyreus	NC_011628.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu porphyreus;NA
Takifugu pseudommus	EF126120.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu pseudommus;NA
Takifugu rubripes	KT600981.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu rubripes;NA
Takifugu rubripes	NC_004299.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu rubripes;NA
Takifugu rubripes x Takifugu flavidus	NC_034005.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu rubripes x Takifugu flavidus;NA
Takifugu snyderi	NC_011630.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu snyderi;NA
Takifugu snyderi x Takifugu stictonotus	LC744426.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu snyderi x Takifugu stictonotus;NA
Takifugu stictonotus	NC_011629.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu stictonotus;NA
Takifugu variomaculatus	EF126114.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu variomaculatus;NA
Takifugu vermicularis	NC_011631.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu vermicularis;NA
Takifugu xanthopterus	NC_011632.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu xanthopterus;NA
Taractes asper	AP012498.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Bramidae;Taractes;Taractes asper;NA
Taractes rubescens	LC672494.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Bramidae;Taractes;Taractes rubescens;NA
Taractes rubescens	NC_028079.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Bramidae;Taractes;Taractes rubescens;NA
Taractichthys steindachneri	KT153629.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Bramidae;Taractichthys;Taractichthys steindachneri;NA
Taractichthys steindachneri	LC672495.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Bramidae;Taractichthys;Taractichthys steindachneri;NA
Tautoga onitis	AY279648.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Tautoga;Tautoga onitis;NA
Tautogolabrus adspersus	AY279649.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Tautogolabrus;Tautogolabrus adspersus;NA
Tenualosa ilisha	NC_016682.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Tenualosa;Tenualosa ilisha;NA
Tenualosa thibaudeaui	AP011604.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Tenualosa;Tenualosa thibaudeaui;NA
Tenualosa toli	AP011600.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Tenualosa;Tenualosa toli;NA
Terapon theraps	KF999831.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Terapontidae;Terapon;Terapon theraps;NA
Terelabrus rubrovittatus	KY815341.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Terelabrus;Terelabrus rubrovittatus;NA
Tetractenos glaber	AP011935.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Tetractenos;Tetractenos glaber;NA
Tetractenos hamiltoni	AY700291.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Tetractenos;Tetractenos hamiltoni;NA
Tetraodon biocellatus	AP011921.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Tetraodon;Tetraodon biocellatus;NA
Tetraodon fluviatilis	AY700285.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Tetraodon;Tetraodon fluviatilis;NA
Tetraodon fluviatilis	KF781142.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Tetraodon;Tetraodon fluviatilis;NA
Tetraodon lineatus	KT715694.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Tetraodon;Tetraodon lineatus;NA
Tetraodon mbu	AP011923.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Tetraodon;Tetraodon mbu;NA
Tetraodon miurus	AP011922.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Tetraodon;Tetraodon miurus;NA
Tetraodon nigroviridis	AP006046.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Tetraodon;Tetraodon nigroviridis;NA
Tetraodon nigroviridis	KF781143.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Tetraodon;Tetraodon nigroviridis;NA
Tetrapturus angustirostris	NC_012679.1	Eukaryota;Chordata;Actinopteri;Istiophoriformes;Istiophoridae;Tetrapturus;Tetrapturus angustirostris;NA
Tetrapturus pfluegeri	NC_030007.1	Eukaryota;Chordata;Actinopteri;Istiophoriformes;Istiophoridae;Tetrapturus;Tetrapturus pfluegeri;NA
Thalassoma amblycephalum	KY815342.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma amblycephalum;NA
Thalassoma ballieui	KY815343.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma ballieui;NA
Thalassoma bifasciatum	AJ810153.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma bifasciatum;NA
Thalassoma cupido	LC589565.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma cupido;NA
Thalassoma duperrey	KY815344.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma duperrey;NA
Thalassoma duperrey	OP035191.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma duperrey;NA
Thalassoma grammaticum	KY815345.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma grammaticum;NA
Thalassoma hardwicke	KY815346.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma hardwicke;NA
Thalassoma jansenii	KY815347.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma jansenii;NA
Thalassoma jansenii	NC_071873.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma jansenii;NA
Thalassoma lucasanum	KY815348.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma lucasanum;NA
Thalassoma lunare	AJ810154.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma lunare;NA
Thalassoma lunare	MN170516.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma lunare;NA
Thalassoma lutescens	AJ810155.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma lutescens;NA
Thalassoma purpureum	KY815350.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma purpureum;NA
Thalassoma purpureum	OP035244.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma purpureum;NA
Thalassoma quinquevittatum	KX354995.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma quinquevittatum;NA
Thalassoma quinquevittatum	KY815351.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma quinquevittatum;NA
Thalassoma rueppellii	KY815352.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma rueppellii;NA
Thalassoma trilobatum	KY815353.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma trilobatum;NA
Thalassoma trilobatum	OP035098.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma trilobatum;NA
Thaleichthys pacificus	NC_066906.1	Eukaryota;Chordata;Actinopteri;Osmeriformes;Osmeridae;Thaleichthys;Thaleichthys pacificus;NA
Thenus orientalis	KF827854.1	Eukaryota;Arthropoda;Malacostraca;Decapoda;Scyllaridae;Thenus;Thenus orientalis;NA
Thryssa baelama	AP009616.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa baelama;NA
Thryssa baelama	MH380832.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa baelama;NA
Thryssa chefuensis	MH380841.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa chefuensis;NA
Thryssa dussumieri	AP017953.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa dussumieri;NA
Thryssa encrasicholoides	MH380833.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa encrasicholoides;NA
Thryssa hamiltonii	KX096870.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa hamiltonii;NA
Thryssa hamiltonii	MH380844.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa hamiltonii;NA
Thryssa kammalensis	KT985048.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa kammalensis;NA
Thryssa kammalensis	KU761588.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa kammalensis;NA
Thryssa malabarica	MH380858.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa malabarica;NA
Thryssa mystax	MH380847.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa mystax;NA
Thryssa mystax	MK344186.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa mystax;NA
Thryssa polybranchialis	MH380852.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa polybranchialis;NA
Thryssa setirostris	AP017958.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa setirostris;NA
Thryssa vitrirostris	MG786488.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa vitrirostris;NA
Thryssa vitrirostris	MH380854.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa vitrirostris;NA
Thryssa vitrirostris	MH380856.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa vitrirostris;NA
Thunnus alalunga	AM931028.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus alalunga;NA
Thunnus alalunga	KM055364.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus alalunga;NA
Thunnus alalunga	NC_005317.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus alalunga;NA
Thunnus albacares	KM055365.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus albacares;NA
Thunnus albacares	NC_014061.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus albacares;NA
Thunnus atlanticus	NC_025519.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus atlanticus;NA
Thunnus maccoyii	KM055362.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus maccoyii;NA
Thunnus maccoyii	NC_014101.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus maccoyii;NA
Thunnus obesus	KM055363.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus obesus;NA
Thunnus obesus	NC_014059.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus obesus;NA
Thunnus orientalis	NC_008455.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus orientalis;NA
Thunnus thynnus	NC_014052.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus thynnus;NA
Thunnus thynnus thynnus	NC_004901.2	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus thynnus;Thunnus thynnus thynnus
Thunnus tonggol	KM055369.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus tonggol;NA
Thunnus tonggol	NC_020673.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus tonggol;NA
Thymallus arcticus	MF621755.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Thymallus;Thymallus arcticus;NA
Thymallus arcticus	MT063015.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Thymallus;Thymallus arcticus;NA
Thymallus arcticus	NC_012929.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Thymallus;Thymallus arcticus;NA
Thymallus arcticus arcticus	KJ866481.1	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Thymallus;Thymallus arcticus;Thymallus arcticus arcticus
Thyrsites atun	NC_066972.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Thyrsites;Thyrsites atun;NA
Thyrsites atun	OP168897.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Thyrsites;Thyrsites atun;NA
Thyrsites atun	OP598801.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Thyrsites;Thyrsites atun;NA
Thyrsites lepidopodea	NC_088029.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Thyrsites;Thyrsites lepidopodea;NA
Tinca tinca	NC_008648.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Tincidae;Tinca;Tinca tinca;NA
Torquigener brevipinnis	AP009537.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Torquigener;Torquigener brevipinnis;NA
Torquigener hypselogeneion	AP011927.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Torquigener;Torquigener hypselogeneion;NA
Torquigener pleurogramma	AP011926.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Torquigener;Torquigener pleurogramma;NA
Totoaba macdonaldi	NC_082752.1	Eukaryota;Chordata;Actinopteri;NA;Sciaenidae;Totoaba;Totoaba macdonaldi;NA
Trachinotus baillonii	LC669539.1	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachinotus;Trachinotus baillonii;NA
Trachinotus blochii	NC_024026.1	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachinotus;Trachinotus blochii;NA
Trachinotus carolinus	NC_024184.1	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachinotus;Trachinotus carolinus;NA
Trachinotus falcatus	OP056886.1	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachinotus;Trachinotus falcatus;NA
Trachinotus ovatus	NC_022707.1	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachinotus;Trachinotus ovatus;NA
Trachinus draco	AP006024.1	Eukaryota;Chordata;Actinopteri;Perciformes;Trachinidae;Trachinus;Trachinus draco;NA
Trachinus draco	MN122919.1	Eukaryota;Chordata;Actinopteri;Perciformes;Trachinidae;Trachinus;Trachinus draco;NA
Trachurus japonicus	NC_002813.1	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus japonicus;NA
Trachurus lathami	MH377811.1	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus lathami;NA
Trachurus symmetricus	NC_082545.1	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus;NA
Trachurus trachurus	NC_006818.1	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus trachurus;NA
Trachyrincus murrayi	NC_008224.1	Eukaryota;Chordata;Actinopteri;Gadiformes;Macrouridae;Trachyrincus;Trachyrincus murrayi;NA
Triaenodon obesus	NC_026287.1	Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Triaenodon;Triaenodon obesus;NA
Triakis semifasciata	NC_077588.1	Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata;NA
Trichiurus lepturus	MK333401.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Trichiurus;Trichiurus lepturus;NA
Trichiurus lepturus	MW719078.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Trichiurus;Trichiurus lepturus;NA
Trichiurus lepturus	OP057006.2	Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Trichiurus;Trichiurus lepturus;NA
Trichiurus lepturus	OP057099.2	Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Trichiurus;Trichiurus lepturus;NA
Trichiurus lepturus	OR582672.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Trichiurus;Trichiurus lepturus;NA
Trichiurus lepturus nanhaiensis	NC_018791.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Trichiurus;Trichiurus lepturus;Trichiurus lepturus nanhaiensis
Trichopodus pectoralis	NC_044859.1	Eukaryota;Chordata;Actinopteri;Anabantiformes;Osphronemidae;Trichopodus;Trichopodus pectoralis;NA
Trinectes inscriptus	NC_083156.1	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Achiridae;Trinectes;Trinectes inscriptus;NA
Trinectes maculatus	NC_023769.1	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Achiridae;Trinectes;Trinectes maculatus;NA
