taxon	Feature ID	Taxon
Digitaria exilis	NC_024176.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Digitaria;Digitaria exilis;NA;NA;NA
Digitaria sanguinalis	AY116268.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Digitaria;Digitaria sanguinalis;NA;NA;NA
Digitaria sanguinalis	KX372407.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Digitaria;Digitaria sanguinalis;NA;NA;NA
Dillenia indica	NC_042740.1	Eukaryota;Streptophyta;Magnoliopsida;Dilleniales;Dilleniaceae;Dillenia;Dillenia indica;NA;NA;NA
Dillenia philippinensis	AM397175.1	Eukaryota;Streptophyta;Magnoliopsida;Dilleniales;Dilleniaceae;Dillenia;Dillenia philippinensis;NA;NA;NA
Dimocarpus longan	EU721213.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Sapindaceae;Dimocarpus;Dimocarpus longan;NA;NA;NA
Dimocarpus longan	NC_037447.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Sapindaceae;Dimocarpus;Dimocarpus longan;NA;NA;NA
Dioscorea alata	JQ733843.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea alata;NA;NA;NA
Dioscorea alata	NC_039707.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea alata;NA;NA;NA
Dioscorea bulbifera	D89721.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea bulbifera;NA;NA;NA
Dioscorea bulbifera	JF705769.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea bulbifera;NA;NA;NA
Dioscorea bulbifera	KM878088.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea bulbifera;NA;NA;NA
Dioscorea bulbifera	NC_039708.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea bulbifera;NA;NA;NA
Dioscorea cayenensis	NC_039836.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea cayenensis;NA;NA;NA
Dioscorea cayenensis subsp. rotundata	NC_024170.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea cayenensis;Dioscorea cayenensis subsp. rotundata;NA;NA
Dioscorea dumetorum	NC_039691.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea dumetorum;NA;NA;NA
Dioscorea esculenta	DQ841298.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea esculenta;NA;NA;NA
Dioscorea esculenta	NC_052854.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea esculenta;NA;NA;NA
Dioscorea esculenta var. spinosa	GQ265290.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea esculenta;NA;Dioscorea esculenta var. spinosa;NA
Dioscorea hamiltonii	KM878112.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea hamiltonii;NA;NA;NA
Dioscorea hispida	DQ841323.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea hispida;NA;NA;NA
Dioscorea hispida	JQ733826.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea hispida;NA;NA;NA
Dioscorea hispida	KM073921.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea hispida;NA;NA;NA
Dioscorea hispida	KM878092.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea hispida;NA;NA;NA
Dioscorea hispida	NC_066182.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea hispida;NA;NA;NA
Dioscorea japonica	DQ841307.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea japonica;NA;NA;NA
Dioscorea japonica	NC_057066.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea japonica;NA;NA;NA
Dioscorea nummularia	JQ733877.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea nummularia;NA;NA;NA
Dioscorea nummularia	KM888691.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea nummularia;NA;NA;NA
Dioscorea nummularia	KM888692.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea nummularia;NA;NA;NA
Dioscorea oppositifolia	KM073927.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea oppositifolia;NA;NA;NA
Dioscorea pentaphylla	DQ841327.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea pentaphylla;NA;NA;NA
Dioscorea pentaphylla	KM043783.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea pentaphylla;NA;NA;NA
Dioscorea piperifolia	KM878054.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea piperifolia;NA;NA;NA
Dioscorea quartiniana	NC_039853.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea quartiniana;NA;NA;NA
Dioscorea trifida	D89682.1	Eukaryota;Streptophyta;Magnoliopsida;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea trifida;NA;NA;NA
Diospyros blancoi	NC_033502.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Ebenaceae;Diospyros;Diospyros blancoi;NA;NA;NA
Diospyros digyna	DQ924230.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Ebenaceae;Diospyros;Diospyros digyna;NA;NA;NA
Diospyros ebenum	EU981006.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Ebenaceae;Diospyros;Diospyros ebenum;NA;NA;NA
Diospyros kaki	NC_030789.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Ebenaceae;Diospyros;Diospyros kaki;NA;NA;NA
Diospyros lotus	NC_030786.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Ebenaceae;Diospyros;Diospyros lotus;NA;NA;NA
Diospyros nigra	NC_059001.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Ebenaceae;Diospyros;Diospyros nigra;NA;NA;NA
Diospyros virginiana	NC_039555.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Ebenaceae;Diospyros;Diospyros virginiana;NA;NA;NA
Diplorhynchus condylocarpon	MK187053.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Apocynaceae;Diplorhynchus;Diplorhynchus condylocarpon;NA;NA;NA
Diplotaxis tenuifolia	AY722547.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Diplotaxis;Diplotaxis tenuifolia;NA;NA;NA
Dipteryx odorata	EF466268.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Dipteryx;Dipteryx odorata;NA;NA;NA
Diuris sulphurea	AJ409404.1	Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Orchidaceae;Diuris;Diuris sulphurea;NA;NA;NA
Diuris sulphurea	AY851053.1	Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Orchidaceae;Diuris;Diuris sulphurea;NA;NA;NA
Diuris sulphurea	MT844288.1	Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Orchidaceae;Diuris;Diuris sulphurea;NA;NA;NA
Doryanthes excelsa	AJ290281.1	Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Doryanthaceae;Doryanthes;Doryanthes excelsa;NA;NA;NA
Doryanthes excelsa	KP227766.1	Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Doryanthaceae;Doryanthes;Doryanthes excelsa;NA;NA;NA
Dovyalis hebecarpa	MH785486.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Salicaceae;Dovyalis;Dovyalis hebecarpa;NA;NA;NA
Dracaena mannii	MH092189.1	Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Asparagaceae;Dracaena;Dracaena mannii;NA;NA;NA
Dracontomelon dao	KP055501.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Anacardiaceae;Dracontomelon;Dracontomelon dao;NA;NA;NA
Durio oxleyanus	NC_064728.1	Eukaryota;Streptophyta;Magnoliopsida;Malvales;Malvaceae;Durio;Durio oxleyanus;NA;NA;NA
Durio zibethinus	AB981742.1	Eukaryota;Streptophyta;Magnoliopsida;Malvales;Malvaceae;Durio;Durio zibethinus;NA;NA;NA
Durio zibethinus	NC_036829.1	Eukaryota;Streptophyta;Magnoliopsida;Malvales;Malvaceae;Durio;Durio zibethinus;NA;NA;NA
Dysphania ambrosioides	HE577493.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Chenopodiaceae;Dysphania;Dysphania ambrosioides;NA;NA;NA
Dysphania ambrosioides	HE855681.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Chenopodiaceae;Dysphania;Dysphania ambrosioides;NA;NA;NA
Dysphania ambrosioides	NC_041201.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Chenopodiaceae;Dysphania;Dysphania ambrosioides;NA;NA;NA
Echinacea purpurea	NC_034327.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Echinacea;Echinacea purpurea;NA;NA;NA
Echinochloa colona	NC_032383.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Echinochloa;Echinochloa colona;NA;NA;NA
Echinochloa crus-galli	AB817554.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Echinochloa;Echinochloa crus-galli;NA;NA;NA
Echinochloa crus-galli	AF127043.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Echinochloa;Echinochloa crus-galli;NA;NA;NA
Echinochloa crus-galli	AF127058.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Echinochloa;Echinochloa crus-galli;NA;NA;NA
Echinochloa crus-galli	NC_028719.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Echinochloa;Echinochloa crus-galli;NA;NA;NA
Echinochloa crus-galli var. austro-japonensis	KF163579.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Echinochloa;Echinochloa crus-galli;NA;Echinochloa crus-galli var. austro-japonensis;NA
Echinochloa crus-galli var. crus-galli	AB223101.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Echinochloa;Echinochloa crus-galli;NA;Echinochloa crus-galli var. crus-galli;NA
Echinochloa crus-galli var. formosensis	AB223106.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Echinochloa;Echinochloa crus-galli;NA;Echinochloa crus-galli var. formosensis;NA
Echinochloa crus-galli var. hispidula	KF163580.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Echinochloa;Echinochloa crus-galli;NA;Echinochloa crus-galli var. hispidula;NA
Echinochloa crus-galli var. praticola	AB223108.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Echinochloa;Echinochloa crus-galli;NA;Echinochloa crus-galli var. praticola;NA
Echinochloa crus-pavonis	AB223119.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Echinochloa;Echinochloa crus-pavonis;NA;NA;NA
Echinochloa crus-pavonis	AB353419.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Echinochloa;Echinochloa crus-pavonis;NA;NA;NA
Echinochloa frumentacea	NC_029827.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Echinochloa;Echinochloa frumentacea;NA;NA;NA
Eclipta prostrata	MK187055.1	Eukaryota;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Eclipta;Eclipta prostrata;NA;NA;NA
Elaeagnus pungens	NC_058887.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Elaeagnaceae;Elaeagnus;Elaeagnus pungens;NA;NA;NA
Elaeagnus umbellata	HM769678.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Elaeagnaceae;Elaeagnus;Elaeagnus umbellata;NA;NA;NA
Elaeagnus umbellata	JN102138.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Elaeagnaceae;Elaeagnus;Elaeagnus umbellata;NA;NA;NA
Elaeis guineensis	GU134556.1	Eukaryota;Streptophyta;Magnoliopsida;Arecales;Arecaceae;Elaeis;Elaeis guineensis;NA;NA;NA
Elaeis guineensis	NC_017602.1	Eukaryota;Streptophyta;Magnoliopsida;Arecales;Arecaceae;Elaeis;Elaeis guineensis;NA;NA;NA
Elateriospermum tapos	AY794678.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Euphorbiaceae;Elateriospermum;Elateriospermum tapos;NA;NA;NA
Eleocharis dulcis	JX644716.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Cyperaceae;Eleocharis;Eleocharis dulcis;NA;NA;NA
Eleocharis dulcis	NC_047447.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Cyperaceae;Eleocharis;Eleocharis dulcis;NA;NA;NA
Elettaria cardamomum	MH497225.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Zingiberaceae;Elettaria;Elettaria cardamomum;NA;NA;NA
Eleusine coracana	NC_056927.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Eleusine;Eleusine coracana;NA;NA;NA
Eleusine coracana subsp. africana	AY523490.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Eleusine;Eleusine coracana;Eleusine coracana subsp. africana;NA;NA
Eleusine coracana subsp. coracana	AY523493.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Eleusine;Eleusine coracana;Eleusine coracana subsp. coracana;NA;NA
Eleusine indica	AY787806.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Eleusine;Eleusine indica;NA;NA;NA
Eleusine indica	NC_030486.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Eleusine;Eleusine indica;NA;NA;NA
Emblica officinalis	FJ847837.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Phyllanthaceae;Emblica;Emblica officinalis;NA;NA;NA
Emblica officinalis	NC_047477.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Phyllanthaceae;Emblica;Emblica officinalis;NA;NA;NA
Ensete ventricosum	FJ621288.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Ensete;Ensete ventricosum;NA;NA;NA
Ensete ventricosum	KY214485.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Ensete;Ensete ventricosum;NA;NA;NA
Ensete ventricosum	NC_058926.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Ensete;Ensete ventricosum;NA;NA;NA
Epiphyllum oxypetalum	LT745432.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Cactaceae;Epiphyllum;Epiphyllum oxypetalum;NA;NA;NA
Eragrostis tef	NC_029413.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Eragrostis;Eragrostis tef;NA;NA;NA
Eriobotrya japonica	NC_034639.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Eriobotrya;Eriobotrya japonica;NA;NA;NA
Eruca vesicaria	AY722553.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Eruca;Eruca vesicaria;NA;NA;NA
Eruca vesicaria subsp. sativa	AY751765.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Eruca;Eruca vesicaria;Eruca vesicaria subsp. sativa;NA;NA
Eryngium foetidum	NC_068234.1	Eukaryota;Streptophyta;Magnoliopsida;Apiales;Apiaceae;Eryngium;Eryngium foetidum;NA;NA;NA
Erythrina variegata	MK797251.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Erythrina;Erythrina variegata;NA;NA;NA
Eschscholzia californica	JN051803.1	Eukaryota;Streptophyta;Magnoliopsida;Ranunculales;Papaveraceae;Eschscholzia;Eschscholzia californica;NA;NA;NA
Eschscholzia californica subsp. californica	JF892667.1	Eukaryota;Streptophyta;Magnoliopsida;Ranunculales;Papaveraceae;Eschscholzia;Eschscholzia californica;Eschscholzia californica subsp. californica;NA;NA
Eschscholzia californica subsp. mexicana	JF892673.1	Eukaryota;Streptophyta;Magnoliopsida;Ranunculales;Papaveraceae;Eschscholzia;Eschscholzia californica;Eschscholzia californica subsp. mexicana;NA;NA
Etlingera elatior	AB817431.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Zingiberaceae;Etlingera;Etlingera elatior;NA;NA;NA
Etlingera elatior	AY769808.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Zingiberaceae;Etlingera;Etlingera elatior;NA;NA;NA
Eugenia brasiliensis	NC_057307.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Myrtaceae;Eugenia;Eugenia brasiliensis;NA;NA;NA
Eugenia coronata	MN443060.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Myrtaceae;Eugenia;Eugenia coronata;NA;NA;NA
Eugenia stipitata	MN443075.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Myrtaceae;Eugenia;Eugenia stipitata;NA;NA;NA
Eugenia uniflora	NC_027744.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Myrtaceae;Eugenia;Eugenia uniflora;NA;NA;NA
Euryale ferox	NC_037719.1	Eukaryota;Streptophyta;Magnoliopsida;Nymphaeales;Nymphaeaceae;Euryale;Euryale ferox;NA;NA;NA
Eurycoma longifolia	KP995519.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Simaroubaceae;Eurycoma;Eurycoma longifolia;NA;NA;NA
Euterpe oleracea	NC_057603.1	Eukaryota;Streptophyta;Magnoliopsida;Arecales;Arecaceae;Euterpe;Euterpe oleracea;NA;NA;NA
Eutrema japonicum	JN387865.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Eutrema;Eutrema japonicum;NA;NA;NA
Fagopyrum esculentum	EU840543.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Polygonaceae;Fagopyrum;Fagopyrum esculentum;NA;NA;NA
Fagopyrum esculentum	NC_064334.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Polygonaceae;Fagopyrum;Fagopyrum esculentum;NA;NA;NA
Fagopyrum esculentum subsp. ancestrale	NC_010776.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Polygonaceae;Fagopyrum;Fagopyrum esculentum;Fagopyrum esculentum subsp. ancestrale;NA;NA
Ficus auriculata	NC_053837.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Ficus;Ficus auriculata;NA;NA;NA
Ficus carica	EU191013.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Ficus;Ficus carica;NA;NA;NA
Ficus carica	EU191021.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Ficus;Ficus carica;NA;NA;NA
Ficus carica	FJ917059.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Ficus;Ficus carica;NA;NA;NA
Ficus carica	GQ395388.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Ficus;Ficus carica;NA;NA;NA
Ficus carica	GQ395389.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Ficus;Ficus carica;NA;NA;NA
Ficus carica	GQ395393.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Ficus;Ficus carica;NA;NA;NA
Ficus carica	GQ395405.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Ficus;Ficus carica;NA;NA;NA
Ficus carica	GQ395412.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Ficus;Ficus carica;NA;NA;NA
Ficus carica	NC_035237.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Ficus;Ficus carica;NA;NA;NA
Ficus pumila	NC_058617.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Ficus;Ficus pumila;NA;NA;NA
Ficus racemosa	NC_028185.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Ficus;Ficus racemosa;NA;NA;NA
Ficus sycomorus	KC479283.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Ficus;Ficus sycomorus;NA;NA;NA
Flacourtia indica	NC_037410.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Salicaceae;Flacourtia;Flacourtia indica;NA;NA;NA
Flacourtia jangomas	NC_046687.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Salicaceae;Flacourtia;Flacourtia jangomas;NA;NA;NA
Flacourtia rukam	NC_045859.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Salicaceae;Flacourtia;Flacourtia rukam;NA;NA;NA
Forsythia x intermedia	NC_036982.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Oleaceae;Forsythia;Forsythia x intermedia;NA;NA;NA
Fragaria chiloensis	NC_019601.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria chiloensis;NA;NA;NA
Fragaria chiloensis subsp. lucida	AF163552.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria chiloensis;Fragaria chiloensis subsp. lucida;NA;NA
Fragaria chiloensis subsp. pacifica	AF163563.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria chiloensis;Fragaria chiloensis subsp. pacifica;NA;NA
Fragaria chinensis	NC_058802.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria chinensis;NA;NA;NA
Fragaria corymbosa	NC_058803.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria corymbosa;NA;NA;NA
Fragaria daltoniana	NC_058804.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria daltoniana;NA;NA;NA
Fragaria gracilis	NC_062837.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria gracilis;NA;NA;NA
Fragaria iinumae	NC_024258.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria iinumae;NA;NA;NA
Fragaria iturupensis	NC_062836.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria iturupensis;NA;NA;NA
Fragaria mandshurica	NC_018767.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria mandshurica;NA;NA;NA
Fragaria moschata	NC_062593.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria moschata;NA;NA;NA
Fragaria moupinensis	NC_058805.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria moupinensis;NA;NA;NA
Fragaria nilgerrensis	NC_058806.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria nilgerrensis;NA;NA;NA
Fragaria nipponica	NC_035500.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria nipponica;NA;NA;NA
Fragaria nubicola	NC_058807.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria nubicola;NA;NA;NA
Fragaria orientalis	NC_035501.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria orientalis;NA;NA;NA
Fragaria pentaphylla	NC_034347.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria pentaphylla;NA;NA;NA
Fragaria sp. 301	AM117065.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria sp. 301;NA;NA;NA
Fragaria sp. CFRA 538	AF163542.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria sp. CFRA 538;NA;NA;NA
Fragaria tibetica	NC_062835.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria tibetica;NA;NA;NA
Fragaria vesca	AF163529.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria vesca;NA;NA;NA
Fragaria vesca f. alba	AF163560.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria vesca;Fragaria vesca subsp. vesca;NA;Fragaria vesca f. alba
Fragaria vesca subsp. americana	AF163524.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria vesca;Fragaria vesca subsp. americana;NA;NA
Fragaria vesca subsp. bracteata	NC_018766.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria vesca;Fragaria vesca subsp. bracteata;NA;NA
Fragaria vesca subsp. vesca	NC_015206.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria vesca;Fragaria vesca subsp. vesca;NA;NA
Fragaria virginiana	NC_019602.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria virginiana;NA;NA;NA
Fragaria virginiana subsp. glauca	AF163540.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria virginiana;Fragaria virginiana subsp. glauca;NA;NA
Fragaria virginiana subsp. platypetala	AF163539.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria virginiana;Fragaria virginiana subsp. platypetala;NA;NA
Fragaria virginiana subsp. virginiana	AF163527.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria virginiana;Fragaria virginiana subsp. virginiana;NA;NA
Fragaria viridis	AM117081.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria viridis;NA;NA;NA
Fragaria viridis	NC_048474.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria viridis;NA;NA;NA
Fragaria x ananassa	NC_035961.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria x ananassa;NA;NA;NA
Frantzia tacaco	JN560468.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Frantzia;Frantzia tacaco;NA;NA;NA
Galium odoratum	GU357175.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Galium;Galium odoratum;NA;NA;NA
